"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni_Random","DF_Param_Random","DF_ART_Con_Random","T_ART_Omni_Random","T_Param_Random","T_ART_Con_Random","P_ART_Omni_Random","P_Param_Random","P_ART_Con_Random","P_Nonparam"
784,32,"within","6268","1","a c","3","a d",92.9999999999998,92.9999999999992,92.9999999999992,-2.17262125718581,0.563909720352372,-0.816267151988189,0.0323507696625121,0.574172931564008,0.416433257272616,0.746825552545488
784,32,"within","6269","1","a c","4","b d",92.9999999999992,92.9999999999998,93.0000000000004,-0.4446885614123,0.351269629662836,0.29759739916236,0.657578031556089,0.726180630291273,0.766674227765473,0.677999433595687
784,32,"within","6270","2","b c","3","a d",92.9999999999998,92.9999999999998,92.9999999999992,-1.35100620086213,0.813414686501114,-0.807764369154979,0.179971195680668,0.418057990615788,0.421287528575701,0.705254231113941
784,32,"within","6271","2","b c","4","b d",92.9999999999992,93.0000000000004,92.9999999999998,0.376926494911378,0.600774595811577,1.92162892030553,0.707086917818064,0.549451516165929,0.0577143131395269,0.0945441508665681
784,32,"within","6272","3","a d","4","b d",92.9999999999992,92.9999999999998,92.9999999999998,1.72793269577351,-0.212640090689536,1.11386455115055,0.0873194868543384,0.832073090296002,0.268207803820941,0.560757356695831
785,8,"within","6273","5","a","6","b",21.0000000000001,21,21.0000000000001,0.735688225761016,-0.385914443089883,0.735688225761016,0.470058438745451,0.703441924220514,0.470058438745451,0.93988037109375
785,8,"within","6274","7","c","8","d",21,21,21,0.695461196605598,1.49484281585748,0.695461196605598,0.494391124340589,0.149831668927504,0.494391124340589,0.4637451171875
785,8,"within","6275","1","a c","2","b c",21,21,21,0.815213858582184,-0.330523458484785,0.2396018924475,0.424099671853814,0.744279407888271,0.812962045418976,0.7421875
785,8,"within","6276","1","a c","3","a d",21,21,21,-1.91398036362774,0.999372753082716,0.273830734225714,0.0693496685940953,0.328991241010027,0.786890014402972,0.4609375
785,8,"within","6277","1","a c","4","b d",21,21,21,-0.602549373734658,0.784130772234129,1.26646714579393,0.55326014687918,0.441718983867766,0.219213958365489,0.640625
785,8,"within","6278","2","b c","3","a d",21,21,21,-2.72919422220992,1.3298962115675,-0.0342288417782141,0.0125679976189174,0.197817446440115,0.973017933525682,0.640625
785,8,"within","6279","2","b c","4","b d",21,21,21,-1.41776323231684,1.11465423071891,1.02686525334643,0.170928199569534,0.277593273575539,0.316167374121318,0.7421875
785,8,"within","6280","3","a d","4","b d",21,21,21,1.31143098989308,-0.215241980848587,0.992636411568212,0.203870524972925,0.83165533033344,0.332187859378298,0.4609375
786,16,"within","6281","5","a","6","b",45,45.0000000000001,45,0.236987358072588,0.849252110744899,0.236987358072588,0.813742163465229,0.400236528900988,0.813742163465229,0.846459819935262
786,16,"within","6282","7","c","8","d",45,45.0000000000001,45,-0.442650664519596,-0.666283137983268,-0.442650664519596,0.660138933729969,0.508631748871053,0.660138933729969,0.90459560835734
786,16,"within","6283","1","a c","2","b c",44.9999999999998,45.0000000000001,45,-2.54993501127305,-0.430510588091772,-1.18844940134446,0.0142498718060859,0.668879257642994,0.240890723475985,0.49542236328125
786,16,"within","6284","1","a c","3","a d",44.9999999999998,45.0000000000001,45,-0.197669380718841,-1.5021558395947,-1.46346248595309,0.844193960040796,0.140042283942495,0.150291452007686,0.274444580078125
786,16,"within","6285","1","a c","4","b d",44.9999999999998,45.0000000000001,45.0000000000001,-0.533707327940871,0.129378601386486,-0.255369292850875,0.596170665048092,0.897634645713992,0.799601507344924,0.979949951171875
786,16,"within","6286","2","b c","3","a d",44.9999999999998,45.0000000000001,45,2.35226563055421,-1.07164525150293,0.275013084608635,0.0230939634157532,0.289593313897293,0.784564968139992,1
786,16,"within","6287","2","b c","4","b d",44.9999999999998,45.0000000000001,45.0000000000001,2.01622768333218,0.559889189478258,0.933080108493583,0.0497689451322165,0.578331616936373,0.355758344540553,0.252227783203125
786,16,"within","6288","3","a d","4","b d",44.9999999999998,45.0000000000001,45,-0.33603794722203,1.63153444098119,1.20809319310222,0.738404134522946,0.109757363455659,0.233322134402154,0.40374755859375
787,40,"within","6289","5","a","6","b",117.000000000001,117,117.000000000001,-0.932341522828193,-0.315760780759223,-0.932341522828193,0.35308003435907,0.752746652219005,0.35308003435907,0.879910205869632
787,40,"within","6290","7","c","8","d",117,117,117,-0.938437186835882,-0.464829150647419,-0.938437186835882,0.349953030567748,0.642917714442898,0.349953030567748,0.550415412402344
787,40,"within","6291","1","a c","2","b c",116.999999999999,117,117,0.594750306161353,0.303059777621156,-0.0670326427255023,0.553158848370337,0.762382497680984,0.946670131064234,0.553699556743595
787,40,"within","6292","1","a c","3","a d",116.999999999999,117,117,1.01327829938601,0.197652522412788,0.0223442142418341,0.31301812910012,0.84365992289842,0.982211442398131,0.920592268303153
787,40,"within","6293","1","a c","4","b d",116.999999999999,117,117,0.46258357145883,-0.551960433823578,-1.10603860497079,0.644522040957281,0.582028237801305,0.270978854876684,0.0770006142774946
787,40,"within","6294","2","b c","3","a d",116.999999999999,117,117,0.418527993224656,-0.105407255208368,-0.0893768569673364,0.676328379900309,0.916233159677047,0.928935231181124,0.646303621848347
787,40,"within","6295","2","b c","4","b d",116.999999999999,117,117,-0.132166734702523,-0.855020211444734,-1.03900596224529,0.89507943480555,0.394287421385325,0.300944398545055,0.347165291494093
787,40,"within","6296","3","a d","4","b d",116.999999999999,117,117,-0.550694727927179,-0.749612956236366,-1.12838281921262,0.582892931960593,0.454992461714845,0.261466755702504,0.509914110924001
788,8,"within","6297","5","a","6","b",21,21,21,-1.85399340527383,-0.172716767366901,-1.85399340527383,0.0778401835922504,0.864527876717778,0.0778401835922504,0.1590576171875
788,8,"within","6298","7","c","8","d",21,21,21,0.0741637558046419,-0.663085318209078,0.0741637558046419,0.94158200254651,0.514489223422155,0.94158200254651,0.668548583984375
788,8,"within","6299","1","a c","2","b c",20.9999999999999,21,21,0.403180412423516,-0.328985334305732,-0.0983512164860671,0.690890982078699,0.745425159519189,0.922586148090136,0.546875
788,8,"within","6300","1","a c","3","a d",21,21,21,2.97345554162343,-0.675728261886857,0.835985340131571,0.00724796503613282,0.506586941754628,0.412574649851516,0.3828125
788,8,"within","6301","1","a c","4","b d",21,21,21,0.856758376399972,-0.591001322440634,-1.32774142256191,0.401249908744804,0.560827443527687,0.198516459567633,0.3828125
788,8,"within","6302","2","b c","3","a d",21,21,21,2.57027512919991,-0.346742927581124,-0.934336556617638,0.0178381156692155,0.732234913649836,0.36075038309447,0.4609375
788,8,"within","6303","2","b c","4","b d",21,21,21,0.453577963976456,-0.262015988134901,-1.22939020607584,0.654785025676357,0.795862069460411,0.232522795919292,0.3828125
788,8,"within","6304","3","a d","4","b d",21,21,21,-2.11669716522346,0.0847269394462229,-2.16372676269348,0.0463955790624897,0.933281029916589,0.0421623852108443,0.3828125
789,32,"within","6305","5","a","6","b",93.0000000000004,93.0000000000004,93.0000000000004,0.108670322151687,0.211462555786792,0.108670322151687,0.913698105812472,0.832989056800603,0.913698105812472,0.807158080031379
789,32,"within","6306","7","c","8","d",92.9999999999998,93.0000000000004,92.9999999999998,1.23978912583762,0.23672723903038,1.23978912583762,0.218172656453512,0.813389045371223,0.218172656453512,0.480479382973055
789,32,"within","6307","1","a c","2","b c",92.9999999999998,93.0000000000004,92.9999999999998,0.371601000187624,0.20932173475974,0.739532018487335,0.711035231682364,0.834654922066317,0.461446651482258,0.465322947595269
789,32,"within","6308","1","a c","3","a d",92.9999999999998,93.0000000000004,92.9999999999998,1.07797767621995,0.227186563605811,1.52276365624892,0.283831853230292,0.820777346217021,0.131211037320374,0.536062451545149
789,32,"within","6309","1","a c","4","b d",92.9999999999998,93.0000000000004,92.9999999999998,0.1707355946808,0.31691804317383,0.951307096508709,0.864802581271621,0.75201612175422,0.343914336984928,0.691578262951225
789,32,"within","6310","2","b c","3","a d",92.9999999999998,93.0000000000004,92.9999999999998,0.706376676032329,0.0178648288460718,-0.783231637761587,0.481719875778683,0.985784958346232,0.435481144358288,0.340298998635262
789,32,"within","6311","2","b c","4","b d",92.9999999999998,93.0000000000004,93.0000000000004,-0.200865405506824,0.10759630841409,0.211775078021373,0.841242460874606,0.914547709206293,0.832745933296958,0.732881891075522
789,32,"within","6312","3","a d","4","b d",92.9999999999998,93.0000000000004,92.9999999999998,-0.907242081539153,0.0897314795680183,-0.571456559740214,0.366623592253026,0.928693565966628,0.569068726952941,0.691578262951225
790,40,"within","6313","5","a","6","b",117.000000000001,117.000000000001,117.000000000001,-0.960328208838626,-0.566801342110365,-0.960328208838626,0.338870466555288,0.571934925949723,0.338870466555288,0.664241973344966
790,40,"within","6314","7","c","8","d",117,117.000000000001,117,-0.349448490352733,-0.117611647062349,-0.349448490352733,0.727380811307287,0.906577042358039,0.727380811307287,0.994259724269531
790,40,"within","6315","1","a c","2","b c",117.000000000001,117.000000000001,117,-0.0555290701110557,-0.297273578135521,-0.960609766933296,0.955811684593072,0.766784804822263,0.338729426712362,0.714597444986794
790,40,"within","6316","1","a c","3","a d",117.000000000001,117.000000000001,117,-0.345794663873392,0.0203515012720484,-0.545279814651791,0.730118026504349,0.983797638805111,0.586599082003844,0.518527274200096
790,40,"within","6317","1","a c","4","b d",117.000000000001,117.000000000001,117,0.128726480711993,-0.483953065776182,-0.89945689052375,0.897795098780942,0.62932378170161,0.37025683161379,0.288657849785523
790,40,"within","6318","2","b c","3","a d",117.000000000001,117.000000000001,117,-0.290265593762337,0.31762507940757,-0.415329952281505,0.772126895647578,0.751335505622321,0.678661058666682,0.847155624443985
790,40,"within","6319","2","b c","4","b d",117.000000000001,117.000000000001,117,0.184255550823049,-0.18667948764066,0.0611528764095468,0.854131960925192,0.852235250303997,0.951341798375561,0.509914110924001
790,40,"within","6320","3","a d","4","b d",117,117.000000000001,117,0.474521144585385,-0.50430456704823,-0.354177075871958,0.636012797905151,0.614995765543315,0.723843683134994,0.754694082605056
791,16,"within","6321","5","a","6","b",45.0000000000001,45,45.0000000000001,0.13978046615911,0.691391358266952,0.13978046615911,0.889457207517565,0.492871312611869,0.889457207517565,0.705254231113941
791,16,"within","6322","7","c","8","d",45,45,45,-0.913609997120051,0.0643425176050503,-0.913609997120051,0.365791075806095,0.948982480594201,0.365791075806095,0.488326313905418
791,16,"within","6323","1","a c","2","b c",45,45,45.0000000000001,-1.97139528622299,0.385172023446541,0.428430625795124,0.0548462823923816,0.701924613460841,0.670381447505164,1
791,16,"within","6324","1","a c","3","a d",44.9999999999998,45,45,-0.753117300354849,-0.0582184639206522,-0.362518221826643,0.455301630021132,0.95383237487613,0.718661924081642,0.5618896484375
791,16,"within","6325","1","a c","4","b d",45,45,45.0000000000001,-3.03461971025336,0.534384548401485,-0.768978046298941,0.00399275684837084,0.5957059897302,0.445923753757503,0.979949951171875
791,16,"within","6326","2","b c","3","a d",45,45,45,1.21827798586814,-0.443390487367193,0.790948847621767,0.229467297758999,0.659607824313881,0.43312288937806,0.322509765625
791,16,"within","6327","2","b c","4","b d",45,45,45,-1.06322442403037,0.149212524954944,-1.19740867209406,0.293352656850148,0.882052654324561,0.237416899040058,0.743560791015625
791,16,"within","6328","3","a d","4","b d",45,45,45,-2.28150240989851,0.592603012322137,-0.406459824472297,0.027301372430886,0.556413233634204,0.686331414224915,0.596588134765625
792,40,"within","6329","5","a","6","b",117,117,117,0.0240810736821871,0.469793806321602,0.0240810736821871,0.980828962875977,0.639376766574669,0.980828962875977,0.534521202965943
792,40,"within","6330","7","c","8","d",117.000000000001,117,117.000000000001,-0.518736426627166,-0.99502376205052,-0.518736426627166,0.604924299387476,0.321778127769906,0.604924299387476,0.982780361189461
792,40,"within","6331","1","a c","2","b c",117,117,117.000000000001,-1.77790292590188,-0.791077358843064,-1.1251155317587,0.0780175873228549,0.430499559984662,0.262842883124862,0.201593394895099
792,40,"within","6332","1","a c","3","a d",117,117,117.000000000001,0.270338664075491,-1.82685979464018,-1.12992371779186,0.787376011823695,0.0702699401678636,0.260819508248455,0.375380560559279
792,40,"within","6333","1","a c","4","b d",117,117,117.000000000001,0.319048333278282,-0.371393663378228,-0.466394045216214,0.750258766144503,0.711016036881963,0.641800690556647,0.685015902603482
792,40,"within","6334","2","b c","3","a d",117,117,117.000000000001,2.04824158997737,-1.03578243579712,0.00480818603315674,0.0427742009108446,0.302439712416157,0.996171826011492,0.97349265041521
792,40,"within","6335","2","b c","4","b d",117,117,117,2.09695125918016,0.419683695464836,0.658721486542488,0.0381518892029908,0.675486172551617,0.511368884510772,0.34032321635641
792,40,"within","6336","3","a d","4","b d",117,117,117.000000000001,0.0487096692027911,1.45546613126195,0.663529672575645,0.961233722758275,0.14821820841601,0.508296694862777,0.665550807414547
793,16,"within","6337","5","a","6","b",45,45,45,-1.73433996701796,-2.29328743983671,-1.73433996701796,0.0897040592524134,0.0265563497285995,0.0897040592524134,0.114984906278551
793,16,"within","6338","7","c","8","d",45.0000000000001,45,45.0000000000001,-1.34655040551241,-0.755798051555378,-1.34655040551241,0.184868517730411,0.45370858485972,0.184868517730411,0.33092476380989
793,16,"within","6339","1","a c","2","b c",45,45,45,2.19635241263588,-1.06494907318661,-0.506621783099131,0.0332606487779117,0.292579971241632,0.614893684432022,0.632171630859375
793,16,"within","6340","1","a c","3","a d",45,45,45.0000000000001,1.01147808476652,0.0222200992694749,0.238972539197703,0.317195604575433,0.982370622507721,0.812211907148924,0.899932861328125
793,16,"within","6341","1","a c","4","b d",45,45,45,0.95367933706558,-2.15602902738086,-1.56765985713693,0.345340977166908,0.0364645474269591,0.123966400314431,0.05767822265625
793,16,"within","6342","2","b c","3","a d",45,45,45.0000000000001,-1.18487432786936,1.08716917245609,-0.745594322296834,0.242287185044492,0.282751103821004,0.459789527258597,0.4637451171875
793,16,"within","6343","2","b c","4","b d",45,45,45.0000000000001,-1.2426730755703,-1.09107995419425,-1.0610380740378,0.220424894665956,0.281045416968452,0.294334228631222,0.252227783203125
793,16,"within","6344","3","a d","4","b d",45,45,45.0000000000001,-0.0577987477009442,-2.17824912665034,-1.80663239633464,0.954164832542601,0.0346669239226532,0.0775092128781025,0.116668701171875
794,24,"within","6345","5","a","6","b",68.9999999999996,68.9999999999996,68.9999999999996,0.85654047775776,1.13379629776781,0.85654047775776,0.394663879094201,0.260803933275262,0.394663879094201,0.100045940372631
794,24,"within","6346","7","c","8","d",68.9999999999999,68.9999999999996,68.9999999999999,0.0195927289307401,-0.93569384039584,0.0195927289307401,0.984424810903475,0.352694179824566,0.984424810903475,0.658294382397692
